id,name,typing,classification,height_m,weight_kg,capture_rate,abilities,hp,atk,def,sp_atk,sp_def,spd,taken_normal,taken_fire,taken_water,taken_electric,taken_grass,taken_ice,taken_fighting,taken_poison,taken_ground,taken_flying,taken_psychic,taken_bug,taken_rock,taken_ghost,taken_dragon,taken_dark,taken_steel,taken_fairy
607,Litwick,"['Ghost', 'Fire']",Candle Pokémon,0.3,3.1,190,"['Flash Fire', 'Flame Body']",50,30,55,65,55,20,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
608,Lampent,"['Ghost', 'Fire']",Lamp Pokémon,0.6,13.0,90,"['Flash Fire', 'Flame Body']",60,40,60,95,60,55,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
609,Chandelure,"['Ghost', 'Fire']",Luring Pokémon,1.0,34.3,45,"['Flash Fire', 'Flame Body']",60,55,90,145,90,80,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
610,Axew,['Dragon'],Tusk Pokémon,0.6,18.0,75,"['Rivalry', 'Mold Breaker']",46,87,60,30,40,57,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
611,Fraxure,['Dragon'],Axe Jaw Pokémon,1.0,36.0,60,"['Rivalry', 'Mold Breaker']",66,117,70,40,50,67,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
612,Haxorus,['Dragon'],Axe Jaw Pokémon,1.8,105.5,45,"['Rivalry', 'Mold Breaker']",76,147,90,60,70,97,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
613,Cubchoo,['Ice'],Chill Pokémon,0.5,8.5,120,"['Snow Cloak', 'Slush Rush']",55,70,40,60,40,40,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
614,Beartic,['Ice'],Freezing Pokémon,2.6,260.0,60,"['Snow Cloak', 'Slush Rush']",95,130,80,70,80,50,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
615,Cryogonal,['Ice'],Crystallizing Pokémon,1.1,148.0,25,['Levitate'],80,50,50,95,135,105,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
616,Shelmet,['Bug'],Snail Pokémon,0.4,7.7,200,"['Hydration', 'Shell Armor']",50,40,85,40,65,25,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
617,Accelgor,['Bug'],Shell Out Pokémon,0.8,25.3,75,"['Hydration', 'Sticky Hold']",80,70,40,100,60,145,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
618,Stunfisk,"['Ground', 'Electric']",Trap Pokémon,0.7,11.0,75,"['Static', 'Limber']",109,66,84,81,99,32,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
619,Mienfoo,['Fighting'],Martial Arts Pokémon,0.9,20.0,180,"['Inner Focus', 'Regenerator']",45,85,50,55,50,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
620,Mienshao,['Fighting'],Martial Arts Pokémon,1.4,35.5,45,"['Inner Focus', 'Regenerator']",65,125,60,95,60,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
621,Druddigon,['Dragon'],Cave Pokémon,1.6,139.0,45,"['Rough Skin', 'Sheer Force']",77,120,90,60,90,48,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
622,Golett,"['Ground', 'Ghost']",Automaton Pokémon,1.0,92.0,190,"['Iron Fist', 'Klutz']",59,74,50,35,50,35,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
623,Golurk,"['Ground', 'Ghost']",Automaton Pokémon,2.8,330.0,90,"['Iron Fist', 'Klutz']",89,124,80,55,80,55,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
624,Pawniard,"['Dark', 'Steel']",Sharp Blade Pokémon,0.5,10.2,120,"['Defiant', 'Inner Focus']",45,85,70,40,40,60,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
625,Bisharp,"['Dark', 'Steel']",Sword Blade Pokémon,1.6,70.0,45,"['Defiant', 'Inner Focus']",65,125,100,60,70,70,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
626,Bouffalant,['Normal'],Bash Buffalo Pokémon,1.6,94.6,45,"['Reckless', 'Sap Sipper']",95,110,95,40,95,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
627,Rufflet,"['Normal', 'Flying']",Eaglet Pokémon,0.5,10.5,190,"['Keen Eye', 'Sheer Force']",70,83,50,37,50,60,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
628,Braviary,"['Normal', 'Flying']",Valiant Pokémon,1.5,41.0,60,"['Keen Eye', 'Sheer Force']",100,123,75,57,75,80,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
629,Vullaby,"['Dark', 'Flying']",Diapered Pokémon,0.5,9.0,190,"['Big Pecks', 'Overcoat']",70,55,75,45,65,60,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
630,Mandibuzz,"['Dark', 'Flying']",Bone Vulture Pokémon,1.2,39.5,60,"['Big Pecks', 'Overcoat']",110,65,105,55,95,80,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
631,Heatmor,['Fire'],Anteater Pokémon,1.4,58.0,90,"['Gluttony', 'Flash Fire']",85,97,66,105,66,65,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
632,Durant,"['Bug', 'Steel']",Iron Ant Pokémon,0.3,33.0,90,"['Swarm', 'Hustle']",58,109,112,48,48,109,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
633,Deino,"['Dark', 'Dragon']",Irate Pokémon,0.8,17.3,45,['Hustle'],52,65,50,45,50,38,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
634,Zweilous,"['Dark', 'Dragon']",Hostile Pokémon,1.4,50.0,45,['Hustle'],72,85,70,65,70,58,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
635,Hydreigon,"['Dark', 'Dragon']",Brutal Pokémon,1.8,160.0,45,['Levitate'],92,105,90,125,90,98,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
636,Larvesta,"['Bug', 'Fire']",Torch Pokémon,1.1,28.8,45,['Flame Body'],55,85,55,50,55,60,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
637,Volcarona,"['Bug', 'Fire']",Sun Pokémon,1.6,46.0,15,['Flame Body'],85,60,65,135,105,100,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
638,Cobalion,"['Steel', 'Fighting']",Iron Will Pokémon,2.1,250.0,3,['Justified'],91,90,129,90,72,108,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
639,Terrakion,"['Rock', 'Fighting']",Cavern Pokémon,1.9,260.0,3,['Justified'],91,129,90,72,90,108,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
640,Virizion,"['Grass', 'Fighting']",Grassland Pokémon,2.0,200.0,3,['Justified'],91,90,72,90,129,108,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
641,Tornadus,['Flying'],Cyclone Pokémon,1.5,63.0,3,"['Prankster', 'Therian Forme Ability']",79,115,70,125,80,111,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
642,Thundurus,"['Electric', 'Flying']",Bolt Strike Pokémon,1.5,61.0,3,"['Prankster', 'Therian Forme Ability']",79,115,70,125,80,111,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
643,Reshiram,"['Dragon', 'Fire']",Vast White Pokémon,3.2,330.0,3,['Turboblaze'],100,120,100,150,120,90,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
644,Zekrom,"['Dragon', 'Electric']",Deep Black Pokémon,2.9,345.0,3,['Teravolt'],100,150,120,120,100,90,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
645,Landorus,"['Ground', 'Flying']",Abundance Pokémon,1.5,68.0,3,"['Sand Force', 'Therian Forme Ability']",89,125,90,115,80,101,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
646,Kyurem,"['Dragon', 'Ice']",Boundary Pokémon,3.0,325.0,3,"['Pressure', 'Black Kyurem Ability', 'White Kyurem Ability']",125,130,90,130,90,95,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
647,Keldeo,"['Water', 'Fighting']",Colt Pokémon,1.4,48.5,3,['Justified'],91,72,90,129,90,108,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
648,Meloetta,"['Normal', 'Psychic', 'Normal', 'Fighting']",Melody Pokémon,0.6,6.5,3,['Serene Grace'],100,77,77,128,128,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
649,Genesect,"['Bug', 'Steel']",Paleozoic Pokémon,1.5,82.5,3,['Download'],71,120,95,120,95,99,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
650,Chespin,['Grass'],Spiky Nut Pokémon,0.4,9.0,45,['Overgrow'],56,61,65,48,45,38,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
651,Quilladin,['Grass'],Spiny Armor Pokémon,0.7,29.0,45,['Overgrow'],61,78,95,56,58,57,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
652,Chesnaught,"['Grass', 'Fighting']",Spiny Armor Pokémon,1.6,90.0,45,['Overgrow'],88,107,122,74,75,64,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
653,Fennekin,['Fire'],Fox Pokémon,0.4,9.4,45,['Blaze'],40,45,40,62,60,60,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
654,Braixen,['Fire'],Fox Pokémon,1.0,14.5,45,['Blaze'],59,59,58,90,70,73,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
655,Delphox,"['Fire', 'Psychic']",Fox Pokémon,1.5,39.0,45,['Blaze'],75,69,72,114,100,104,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
656,Froakie,['Water'],Bubble Frog Pokémon,0.3,7.0,45,['Torrent'],41,56,40,62,44,71,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
657,Frogadier,['Water'],Bubble Frog Pokémon,0.6,10.9,45,['Torrent'],54,63,52,83,56,97,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
658,Greninja,"['Water', 'Dark']",Ninja Pokémon,1.5,40.0,45,"['Torrent', 'Ash-Greninja Ability']",72,95,67,103,71,122,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
659,Bunnelby,['Normal'],Digging Pokémon,0.4,5.0,255,"['Pickup', 'Cheek Pouch']",38,36,38,32,36,57,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
660,Diggersby,"['Normal', 'Ground']",Digging Pokémon,1.0,42.4,127,"['Pickup', 'Cheek Pouch']",85,56,77,50,77,78,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
661,Fletchling,"['Normal', 'Flying']",Tiny Robin Pokémon,0.3,1.7,255,['Big Pecks'],45,50,43,40,38,62,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
662,Fletchinder,"['Fire', 'Flying']",Ember Pokémon,0.7,16.0,120,['Flame Body'],62,73,55,56,52,84,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
663,Talonflame,"['Fire', 'Flying']",Scorching Pokémon,1.2,24.5,45,['Flame Body'],78,81,71,74,69,126,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
664,Scatterbug,['Bug'],Scatterdust Pokémon,0.3,2.5,255,"['Shield Dust', 'Compoundeyes']",38,35,40,27,25,35,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
665,Spewpa,['Bug'],Scatterdust Pokémon,0.3,8.4,120,['Shed Skin'],45,22,60,27,30,29,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
666,Vivillon,"['Bug', 'Flying']",Scale Pokémon,1.2,17.0,45,"['Shield Dust', 'Compoundeyes']",80,52,50,90,50,89,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
667,Litleo,"['Fire', 'Normal']",Lion Cub Pokémon,0.6,13.5,220,"['Rivalry', 'Unnerve']",62,50,58,73,54,72,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
668,Pyroar,"['Fire', 'Normal']",Royal Pokémon,1.5,81.5,65,"['Rivalry', 'Unnerve']",86,68,72,109,66,106,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
669,Flabébé,['Fairy'],Single Bloom Pokémon,0.1,0.1,225,['Flower Veil'],44,38,39,61,79,42,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
670,Floette,['Fairy'],Fairy Pokémon,0.2,0.9,120,['Flower Veil'],54,45,47,75,98,52,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
671,Florges,['Fairy'],Garden Pokémon,1.1,10.0,45,['Flower Veil'],78,65,68,112,154,75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
672,Skiddo,['Grass'],Mount Pokémon,0.9,31.0,200,['Sap Sipper'],66,65,48,62,57,52,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
673,Gogoat,['Grass'],Mount Pokémon,1.7,91.0,45,['Sap Sipper'],123,100,62,97,81,68,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
674,Pancham,['Fighting'],Playful Pokémon,0.6,8.0,220,"['Iron Fist', 'Mold Breaker']",67,82,62,46,48,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
675,Pangoro,"['Fighting', 'Dark']",Daunting Pokémon,2.1,136.0,65,"['Iron Fist', 'Mold Breaker']",95,124,78,69,71,58,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
676,Furfrou,['Normal'],Poodle Pokémon,1.2,28.0,160,['Fur Coat'],75,80,60,65,90,102,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
677,Espurr,['Psychic'],Restraint Pokémon,0.3,3.5,190,"['Keen Eye', 'Infiltrator']",62,48,54,63,60,68,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
678,Meowstic,['Psychic'],Constraint Pokémon,0.6,8.5,75,"['Keen Eye', 'Infiltrator']",74,48,76,83,81,104,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
679,Honedge,"['Steel', 'Ghost']",Sword Pokémon,0.8,2.0,180,['No Guard'],45,80,100,35,37,28,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
680,Doublade,"['Steel', 'Ghost']",Sword Pokémon,0.8,4.5,90,['No Guard'],59,110,150,45,49,35,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
681,Aegislash,"['Steel', 'Ghost']",Royal Sword Pokémon,1.7,53.0,45,['Stance Change'],60,50,150,50,150,60,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
682,Spritzee,['Fairy'],Perfume Pokémon,0.2,0.5,200,['Healer'],78,52,60,63,65,23,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
683,Aromatisse,['Fairy'],Fragrance Pokémon,0.8,15.5,140,['Healer'],101,72,72,99,89,29,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
684,Swirlix,['Fairy'],Cotton Candy Pokémon,0.4,3.5,200,['Sweet Veil'],62,48,66,59,57,49,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
685,Slurpuff,['Fairy'],Meringue Pokémon,0.8,5.0,140,['Sweet Veil'],82,80,86,85,75,72,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
686,Inkay,"['Dark', 'Psychic']",Revolving Pokémon,0.4,3.5,190,"['Contrary', 'Suction Cups']",53,54,53,37,46,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
687,Malamar,"['Dark', 'Psychic']",Overturning Pokémon,1.5,47.0,80,"['Contrary', 'Suction Cups']",86,92,88,68,75,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
688,Binacle,"['Rock', 'Water']",Two-Handed Pokémon,0.5,31.0,120,"['Tough Claws', 'Sniper']",42,52,67,39,56,50,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,Barbaracle,"['Rock', 'Water']",Collective Pokémon,1.3,96.0,45,"['Tough Claws', 'Sniper']",72,105,115,54,86,68,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
690,Skrelp,"['Poison', 'Water']",Mock Kelp Pokémon,0.5,7.3,225,"['Poison Point', 'Poison Touch']",50,60,60,60,60,30,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
691,Dragalge,"['Poison', 'Dragon']",Mock Kelp Pokémon,1.8,81.5,55,"['Poison Point', 'Poison Touch']",65,75,90,97,123,44,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
692,Clauncher,['Water'],Water Gun Pokémon,0.5,8.3,225,['Mega Launcher'],50,53,62,58,63,44,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
693,Clawitzer,['Water'],Howitzer Pokémon,1.3,35.3,55,['Mega Launcher'],71,73,88,120,89,59,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
694,Helioptile,"['Electric', 'Normal']",Generator Pokémon,0.5,6.0,190,"['Dry Skin', 'Sand Veil']",44,38,33,61,43,70,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
695,Heliolisk,"['Electric', 'Normal']",Generator Pokémon,1.0,21.0,75,"['Dry Skin', 'Sand Veil']",62,55,52,109,94,109,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
696,Tyrunt,"['Rock', 'Dragon']",Royal Heir Pokémon,0.8,26.0,45,['Strong Jaw'],58,89,77,45,45,48,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
697,Tyrantrum,"['Rock', 'Dragon']",Despot Pokémon,2.5,270.0,45,['Strong Jaw'],82,121,119,69,59,71,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
698,Amaura,"['Rock', 'Ice']",Tundra Pokémon,1.3,25.2,45,['Refrigerate'],77,59,50,67,63,46,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
699,Aurorus,"['Rock', 'Ice']",Tundra Pokémon,2.7,225.0,45,['Refrigerate'],123,77,72,99,92,58,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
700,Sylveon,['Fairy'],Intertwining Pokémon,1.0,23.5,45,['Cute Charm'],95,65,65,110,130,60,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
701,Hawlucha,"['Fighting', 'Flying']",Wrestling Pokémon,0.8,21.5,100,"['Limber', 'Unburden']",78,92,75,74,63,118,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
702,Dedenne,"['Electric', 'Fairy']",Antenna Pokémon,0.2,2.2,180,"['Cheek Pouch', 'Pickup']",67,58,57,81,67,101,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
703,Carbink,"['Rock', 'Fairy']",Jewel Pokémon,0.3,5.7,60,['Clear Body'],50,50,150,50,150,50,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
704,Goomy,['Dragon'],Soft Tissue Pokémon,0.3,2.8,45,"['Sap Sipper', 'Hydration']",45,50,35,55,75,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
705,Sliggoo,['Dragon'],Soft Tissue Pokémon,0.8,17.5,45,"['Sap Sipper', 'Hydration']",68,75,53,83,113,60,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
706,Goodra,['Dragon'],Dragon Pokémon,2.0,150.5,45,"['Sap Sipper', 'Hydration']",90,100,70,110,150,80,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
707,Klefki,"['Steel', 'Fairy']",Key Ring Pokémon,0.2,3.0,75,['Prankster'],57,80,91,80,87,75,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
